Station Name,bike_latitude,bike_longitude,Bikes Available,cine_latitude,cine_longitude,name,distance,address,telephone,rating,open_true
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,395,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,504,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,746,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,933,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,35,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,914,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,391,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,999,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,831,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,563,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,387,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,332,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.263025,-123.113913,Pacific Ballet Theatre School,525,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,893,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,354,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
Heather & 14th,49.259183,-123.120126,4,49.254508,-123.114891,Cineplex Inc,598,"3440 Cambie St, Vancouver BC V5Z 2W8",(604) 709-3456,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,69,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,271,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,309,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,876,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,723,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,485,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,776,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,872,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,460,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,620,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,640,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,896,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,819,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,831,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,361,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,963,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,679,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,554,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,756,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,140,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,969,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,395,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,504,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,933,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,914,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,999,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,831,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,387,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,332,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
8th & Ontario,49.263837,-123.105173,9,49.263025,-123.113913,Pacific Ballet Theatre School,525,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,938,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,591,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,659,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,599,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,892,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,560,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,683,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,1008,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,225,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,123,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,978,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,641,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,406,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,732,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,550,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,567,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,904,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,959,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,970,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,90,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,199,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,277,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,982,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,306,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,960,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,961,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,650,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,888,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,894,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,496,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,728,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,419,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,550,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,719,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,710,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,892,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,504,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,827,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,899,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,822,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,867,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,941,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,848,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,896,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.267007,-123.145315,Cineplex Cinemas,491,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,673,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
1st & Chestnut,49.270721,-123.146175,19,49.276798,-123.142342,Bard on the Beach Theatre Society,889,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,659,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,599,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,560,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,683,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,1008,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,225,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,978,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,406,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,550,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,567,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,904,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,90,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,199,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,982,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,306,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,961,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,888,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,894,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,496,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,710,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,504,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,827,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,822,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,848,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
7th & Arbutus,49.265605,-123.152566,2,49.267007,-123.145315,Cineplex Cinemas,491,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,659,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,599,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,560,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,683,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,1008,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,225,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,978,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,406,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,550,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,567,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,904,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,90,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,199,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,982,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,306,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,961,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,888,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,894,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,496,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,710,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,504,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,827,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,822,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,848,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
5th & Arbutus,49.267222,-123.153157,7,49.267007,-123.145315,Cineplex Cinemas,491,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,659,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,599,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,560,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,683,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,1008,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,225,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,978,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,406,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
Cypress & 14th,49.25919,-123.148268,2,49.267007,-123.145315,Cineplex Cinemas,550,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",(604) 734-7469,8.1,0
